Data from Subt16__5__14-45-45-595.txt Node

Date: Wed Oct 20 14:45:45 CEST 2021
User: Praktikum
Spectrometer: USB4F03543
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
455,804	18387,35
456,004	18680,21
456,205	17379,75
456,406	17455,52
456,607	17815,96
456,808	17957,27
457,008	17568,16
457,209	17105,32
457,41	18823,56
457,611	17269,16
457,811	17883,55
458,012	17846,68
458,213	18190,74
458,414	17447,33
458,614	17725,85
458,815	17861,02
459,016	17783,2
459,216	18080,15
459,417	18342,29
459,618	18170,26
459,818	18528,66
460,019	18274,71
460,22	18538,9
460,42	18975,11
460,621	18149,78
460,821	18715,02
461,022	18981,26
461,223	18293,14
461,423	19087,75
461,624	19120,52
461,824	19634,56
462,025	18553,23
462,225	19329,41
462,426	20271,48
462,626	19507,58
462,827	19327,36
463,027	19333,51
463,228	19423,62
463,428	18854,28
463,628	19171,72
463,829	19609,98
464,029	18882,95
464,23	19806,59
464,43	19014,02
464,63	19186,05
464,831	19724,67
465,031	19771,77
465,231	20070,78
465,432	19974,52
465,632	19771,77
465,832	18708,88
466,033	20181,37
466,233	19665,28
466,433	19257,73
466,634	20181,37
466,834	20736,37
467,034	20040,06
467,234	21092,71
467,435	20765,04
467,635	21303,65
467,835	19812,73
468,035	20945,26
468,235	20599,15
468,436	20959,59
468,636	20732,27
468,836	20908,4
469,036	21578,08
469,236	20683,12
469,436	20455,79
469,636	20984,17
469,836	20904,3
470,037	21170,54
470,237	20885,87
470,437	21541,22
470,637	21141,86
470,837	21821,79
471,037	22458,71
471,237	23224,65
471,437	23112,01
471,637	23372,1
471,837	23976,25
472,037	23286,09
472,237	23054,67
472,437	23820,61
472,637	24011,07
472,837	23583,04
473,036	23103,82
473,236	24156,47
473,436	23589,19
473,636	24443,19
473,836	24205,63
474,036	25022,76
474,236	25391,4
474,436	25430,31
474,635	25334,06
474,835	25213,23
475,035	26378,52
475,235	26913,04
475,435	25901,34
475,634	25760,03
475,834	26730,77
476,034	26442,01
476,234	26904,85
476,433	27068,69
476,633	27212,04
476,833	28076,29
477,033	28205,31
477,232	29243,63
477,432	28123,39
477,632	28993,78
477,831	28469,5
478,031	28619
478,231	29214,96
478,43	29526,25
478,63	29948,13
478,829	29720,81
479,029	30531,8
479,229	31271,12
479,428	31088,85
479,628	31375,56
479,827	30935,25
480,027	31695,05
480,226	31434,96
480,426	32628,92
480,625	31615,18
480,825	33437,87
481,024	32999,6
481,224	33747,11
481,423	33386,67
481,623	33487,02
481,822	33792,17
482,021	33900,71
482,221	34265,25
482,42	33894,57
482,62	34136,23
482,819	34154,66
483,018	34447,52
483,218	33937,57
483,417	34427,04
483,616	34207,9
483,816	34136,23
484,015	34474,14
484,214	34109,6
484,414	34107,55
484,613	32829,62
484,812	32600,25
485,011	32028,87
485,211	30554,33
485,41	30697,69
485,609	30900,44
485,808	30658,77
486,008	32086,21
486,207	31887,56
486,406	32307,39
486,605	32596,15
486,804	34183,33
487,003	34293,92
487,203	35352,72
487,402	35127,44
487,601	35991,69
487,8	35342,48
487,999	35356,82
488,198	35414,16
488,397	36184,19
488,596	36208,77
488,795	36771,96
488,994	37484,65
489,193	38070,37
489,392	38289,51
489,591	38137,96
489,79	37945,45
489,989	38234,21
490,188	37896,3
490,387	38051,94
490,586	37474,41
490,785	37271,67
490,984	36583,55
491,183	37177,46
491,382	36149,38
491,581	36673,66
491,779	37095,54
491,978	37841
492,177	37802,09
492,376	38563,93
492,575	38588,51
492,774	38178,92
492,972	38066,28
493,171	38611,04
493,37	38785,11
493,569	39092,31
493,768	39712,84
493,966	39768,14
494,165	39993,42
494,364	40087,62
494,563	39131,22
494,761	39508,05
494,96	39258,2
495,159	39946,31
495,357	38525,02
495,556	39473,23
495,755	38727,77
495,953	39944,27
496,152	39170,13
496,35	39526,48
496,549	39444,56
496,748	39080,02
496,946	38946,9
497,145	38398,05
497,343	38441,06
497,542	38361,19
497,74	37750,89
497,939	38686,81
498,137	38666,33
498,336	38617,18
498,534	37945,45
498,733	38537,31
498,931	38482,02
499,13	38430,82
499,328	37644,4
499,527	37902,44
499,725	37406,83
499,924	36946,04
500,122	36388,99
500,32	36728,95
